y,x0,x1,x2
4.5889366916825336e-01,2.7564330755603329e+01,2.5120715094143975e+01,4.7279351922954511e+01
6.0325877776721482e-01,2.0904240351111434e+00,1.7284828509531260e+00,1.6402923627230925e+00
1.8681347486624741e-01,2.0430516978298314e+00,2.4878131510910183e+01,4.6373510017358697e+01
1.2609981800663675e-01,1.5843552957585154e+00,1.7185824405740913e+01,1.8946895822450877e+01
5.5848304745756937e-02,4.6391201923481801e-01,4.2902004340533729e+01,6.8823245973312467e+01
7.0140352300139763e-02,7.5294634932772553e-01,4.4204699934037016e+01,7.5434643127576038e+01
9.9804798999443028e-02,3.4518828082421549e-01,1.2214438308201862e+01,1.5762755871552429e+01
4.7867600500218543e-02,3.0842692051265392e+00,9.5535233751326174e+01,9.4392817605735019e+01
5.9362649033839499e-01,1.3681443324075551e+00,1.4838808038211442e+00,1.4799453455380951e+00
5.2465141155991124e-01,4.6419001307188568e+00,3.6943644869729542e+00,4.6453077033175783e+00
4.0127590171505398e-02,5.1818044522409179e-02,2.4506668413372086e+01,3.9790628151752422e+01
2.2378190854322200e-01,2.1709628667609793e+00,1.9530454042206397e+01,3.6593196949160486e+01
2.0870425694193180e-02,1.8361806114014237e-02,4.6096753927608042e+01,7.9756273191377048e+01
5.0721124211237534e-02,1.1127508550565093e-01,1.7337321354063150e+01,1.8816349014797506e+01
7.9408740548482723e-02,2.3536256396531402e-01,1.3436159658833734e+01,1.6154950409988544e+01
2.1220993611247749e-01,3.9790832284065092e-01,4.2844372194202816e+00,5.8296292743815563e+00
3.7020643042543287e-02,2.1073170107595965e-01,5.0714149328520726e+01,7.8494882089271201e+01
4.6594946547354223e-02,1.6841747449695534e+00,7.1080901657561796e+01,6.7708887307788288e+01
1.4520655189383598e-02,2.5442109348997165e-02,6.5468826534027599e+01,9.3115079233600795e+01
1.3893340654526279e-01,2.0119614834999116e+00,1.8759509122164111e+01,2.5032391297431335e+01
5.6273748467441365e-01,4.0909080453626858e+00,2.9201994897577568e+00,3.4597058580890963e+00
6.6522764407378532e-02,2.7052132093972205e+00,5.4824196937457387e+01,4.8731650239902152e+01
8.4317482808829780e-02,2.5350787833848684e-02,3.7459625573672284e+00,3.8231970746691006e+00
6.8074193689939749e-02,1.8718042943617399e+00,5.1171657603353410e+01,6.8241395454221589e+01
6.0929940891617285e-01,1.8219999447913594e+01,6.5095046485967565e+00,9.6102938010008376e+00
1.9996748728761066e-01,1.4630380013813191e+01,3.3818597158735109e+01,5.2282753016912224e+01
2.9435070968453401e-02,1.7309509929366491e-02,2.2976708965562274e+01,3.7794828601976299e+01
2.1556429901720586e-01,1.9654383742409003e+01,2.6597666124643379e+01,2.8897160779887113e+01
5.6711637539104698e-01,1.2297766283680810e+01,5.9239357078342207e+00,8.5961776021420917e+00
2.5810215763269740e-02,7.4239724636067261e-01,1.3005584366547799e+02,1.5916150353215869e+02
9.3892116474482001e-01,3.1453119345286865e+01,3.7792687574249535e+00,4.1915585723902824e+00
2.9407312824337558e-02,8.5670997016330319e-01,1.1976131078604305e+02,1.5487998394780035e+02
1.0072476476433878e-01,2.6516310538417849e+00,4.8832308205971707e+01,8.3344757513650805e+01
1.0044081621101544e-01,5.0761464542588053e+00,4.0914435848280256e+01,3.9629923087054117e+01
1.1706257157835316e-01,1.4658104764762321e+00,2.0114383295031708e+01,2.6689358985944526e+01
5.4299439767842261e-01,2.8090242507117871e+01,7.8048819969085148e+00,8.4974947336502797e+00
7.6789264694096138e-02,1.3369594916623992e-01,2.1965623112844696e+01,4.0423893160435959e+01
9.1877123479996547e-02,2.1600918255821280e-01,2.3691867364263334e+01,4.4361626550115787e+01
1.3666707785261714e-01,1.1161288328108001e+00,1.2640820352051731e+01,1.4750737264430212e+01
9.7254745912539048e-02,7.6194547890533926e-02,5.0127776489625777e+00,4.4372104553046805e+00
7.3072972980189610e-02,2.6815283623979891e-02,5.9624548298438098e+00,8.6344182924576476e+00
3.2304650333088845e-02,1.3219433156131355e-01,4.9831606169726655e+01,7.7060634831761561e+01
9.4401535574509732e-01,1.1472341524926234e+01,2.2268926347717803e+00,2.4296247158014608e+00
2.7173853599199747e-02,2.5064272821282296e-01,6.3743667533139217e+01,6.2473930147643678e+01
4.8206310730312546e-01,3.3324553300141538e+01,2.0377053484640527e+01,3.6863968027308424e+01
4.7906961316116090e-02,2.3355726529439116e-01,2.5804062643173836e+01,2.4268099687849137e+01
8.9986423586588926e-02,1.2059009358201305e+00,3.7121750321854556e+01,6.1826875008785258e+01
1.9894023354963447e-01,1.6079975347389313e+00,8.2575889748809281e+00,7.9869624483527941e+00
1.0661946767256751e-01,2.8836488118641729e-01,2.3994508752415385e+01,4.5315609837592049e+01
3.8032019603646126e-02,1.1737613794204466e-01,4.7372104499568472e+01,8.2004876698050722e+01
4.4035846493775212e-02,2.0347607362183423e-01,3.6230906981390383e+01,5.3937508917606770e+01
1.4538361222635926e-01,2.3341607912669202e-01,5.1226418820544932e+00,5.0682614550582006e+00
3.4495192107717280e-02,1.2069032939351787e-01,4.9024417943397836e+01,8.1987045539202271e+01
2.0277280610694878e-01,2.8741334250328705e+01,4.7928631165040571e+01,7.5158543385680858e+01
2.4842364806619013e-01,1.5156664278464124e+01,2.7582742606963002e+01,4.5396168994117261e+01
5.6710528367902448e-02,4.8662746709812417e-02,1.5795312082717441e+01,2.7068263803506852e+01
5.6103922842093541e-02,2.1363978053475474e-01,2.1002349823003929e+01,2.4725002718969566e+01
1.3937529668931484e-01,2.7264928897818336e-01,8.0736810199723745e+00,1.2569197802673198e+01
6.7958379055774468e-02,3.3772324689773092e-01,2.0500471451078717e+01,2.3900700538764955e+01
1.7568942887375874e-01,4.0713421201697926e+01,5.5085066532940729e+01,6.8377103029411074e+01
4.9507886107021351e-02,8.1752583506397136e-02,3.1930773906750709e+01,5.8388302682833611e+01
5.3639142117019045e-01,1.6478341225068434e+01,7.0529051526838096e+00,9.6891919377877382e+00
6.0690870953355743e-02,3.3291031022130699e-02,1.2423147341528884e+01,2.1608296047719865e+01
3.5803666452310623e-01,2.1861913201997467e+01,3.2926532259321803e+01,6.2073693673913191e+01
3.9139326020608031e-02,2.7964843396049355e-01,4.3216658852881977e+01,5.2005607024110518e+01
1.3150364401119369e-01,5.2192640978299794e-02,2.8455046909096144e+00,3.0350947934681125e+00
3.9956151845124903e-02,3.8981659998901304e-02,1.6179719742735774e+01,2.0640624971278012e+01
2.6086530397708557e-01,2.9583238869485871e+01,3.5196751755280282e+01,5.6739637478546676e+01
5.3943937083033806e-02,7.0616281956565818e-01,4.4359980998626192e+01,5.7169265782119439e+01
2.7550388627404326e-01,2.0293975441779160e+00,6.3189100517325318e+00,7.7373577450156041e+00
3.0432859437976884e-02,2.0358337324195750e+00,1.5361106240896189e+02,1.6022556186215832e+02
1.0356491132665746e-01,9.2521988473459563e-02,5.0604988339334049e+00,4.9288160135226686e+00
1.1866038860321218e-01,4.3233980716493861e+00,4.4404811455910341e+01,7.2823503396109956e+01
7.9904690921916530e-02,5.6841840039913916e-01,3.1055542768689037e+01,5.2494914844873009e+01
5.7380754698149683e-02,1.0204277098304479e-01,3.1486076359902082e+01,5.8474387340819220e+01
1.9400348424181865e-01,1.5607261028975647e+00,1.3060867716962628e+01,2.1888814429381760e+01
5.1927798334745569e-02,2.9771652752423113e-02,1.6922551419049938e+01,3.0440874401461915e+01
1.4133922806832222e-01,1.6610938902482602e+01,4.5786684924574878e+01,4.9434791051617353e+01
1.3133624153331419e-01,6.6021527323704021e-01,1.3472555441874942e+01,2.0495397947039450e+01
8.2822607893906636e-02,3.0126165560687540e-01,1.6715703826723971e+01,2.4480985170172787e+01
2.2147536336919510e-01,3.3099623330026549e+00,9.8125120509446511e+00,8.6065137188261129e+00
9.0171819796596123e-02,3.2131242345133837e-01,1.6134134899534750e+01,2.4813518431956897e+01
2.1247163344898448e-01,5.3579144427179773e-02,1.3616626745112153e+00,1.3179564227853295e+00
3.4436409597978329e-01,1.5839081466432793e+01,3.0465127543501278e+01,5.7764186667637233e+01
5.0270697877169847e-02,3.4118884806002704e-02,2.2136738848080974e+01,4.0986405219052635e+01
1.3631893404656314e-01,1.5870249171300836e+01,6.1161928070858643e+01,9.3292129412422099e+01
8.7311797869044465e-03,4.8088358393474452e-02,1.5228290871771557e+02,1.4705730270851598e+02
4.4082281615887738e-02,5.8182254229230873e-02,2.6520860072278872e+01,4.5964118627603320e+01
4.2957417229762124e-01,1.6585196191282328e+01,2.5667826799805773e+01,4.9347845811871622e+01
1.1413237653106494e-01,4.6471251913149847e-01,1.0567809265338616e+01,1.1067869436256817e+01
4.7523672864959551e-02,2.5775378186036146e-01,3.3807140426609052e+01,4.6902768687190864e+01
3.8449798398671747e-01,1.2545819972364127e+01,2.2560289701258661e+01,4.2667314624248242e+01
9.5800407047518757e-02,4.0047613830084661e-01,2.0625406495831108e+01,3.5174458302142625e+01
5.6620875362261813e-01,3.6906016107256590e+01,9.6383331475501830e+00,1.3322388437978578e+01
2.6690620769065493e-01,4.0494854536617764e+00,2.5493875216021102e+01,4.8936752538395943e+01
5.3908954859367553e-01,2.9175561361631841e+00,2.5318230694707746e+00,2.5982820380323948e+00
7.1627773326963559e-02,2.3364344849909404e+01,1.5388127443593194e+02,1.8469933105017643e+02
2.4663940123460759e-01,2.3455874306448433e+01,2.7439927190398059e+01,3.7287332460033852e+01
1.0619856681433787e-01,6.5249651401243405e-02,5.8746148658090007e+00,9.0205349791023473e+00
9.3730245779893487e-02,1.3707277426130002e-01,1.0832411595208766e+01,1.7188247142388022e+01
6.4573459349776943e-02,4.1864178168814402e-02,7.5041859418174184e+00,8.2559101472125942e+00
3.8861670893366618e-02,1.6827510238756813e-02,1.4177035407315946e+01,2.2688406004622443e+01
4.1938855837071509e-01,7.3794520337023757e+00,8.9162021115895840e+00,1.4865391888614983e+01
1.4802230938150698e-01,1.4249557679806206e+00,2.7342240194695403e+01,5.0568659037224769e+01
5.4132225453891826e-02,1.6115831623522126e+00,7.7857716488168080e+01,1.1812270795633843e+02
3.7048291330251720e-01,8.9408079210330949e-01,2.4743865645119274e+00,2.7002324970450249e+00
2.1146737776409025e-01,4.1990652225188605e+01,3.7825512509466314e+01,3.8332187752037903e+01
1.1738010908076400e-01,7.7576122011747595e-01,1.9565723744277470e+01,3.2617954205066773e+01
1.5006223473334848e-01,3.1083430275451412e-01,6.0717405908485027e+00,7.5443950724492224e+00
2.2541351765084341e-02,2.4719841580552099e-02,3.2130321246359863e+01,4.5052031283147144e+01
5.1100158960129061e-01,4.6533123385708421e+00,3.8397479468667592e+00,5.0254817978524366e+00
2.8990251241029857e-02,3.6240561653244574e-01,8.3808391309102561e+01,1.1270044499463724e+02
3.2869678705546473e-01,1.4781241403432068e+01,2.4862594835060957e+01,4.5580262051206191e+01
1.1934309339437278e-01,2.8691792760446738e-02,2.3020001286402807e+00,2.1129288448914876e+00
1.2753465453735099e-01,4.7725463778877151e+00,4.6691555893902837e+01,8.0156094055124782e+01
1.0081303121650245e-01,2.8864875963493752e-01,1.0673086238056774e+01,1.3189492083689904e+01
5.8628273019957711e-02,4.1505311341618924e-02,2.6241298217563106e+01,5.0512691604779278e+01
7.1475393364773737e-02,1.8066757634412763e+01,1.2714753209653053e+02,1.1682346814555713e+02
3.7231039216839418e-01,3.1396397602069669e+01,2.3907008812326211e+01,4.0861998081863113e+01
1.1230995240115516e-01,5.9734937363760410e-01,3.1226818506970520e+01,5.9052428620943054e+01
2.0497500444149827e-01,8.9231306106354136e-01,8.9100656234349707e+00,1.4807640581648737e+01
3.7899014198592464e-02,3.0036323369463802e-01,5.6725923078236676e+01,8.5338499035006095e+01
1.1979279277909958e-02,1.4057161941788994e-02,5.4189504733219053e+01,6.2699776212354010e+01
6.8087918715828297e-02,7.0760256115041262e-02,2.1647418659565080e+01,4.0610060006119909e+01
1.9042040727379872e-01,1.0317168048255120e+01,4.1112987071302335e+01,7.2640054357944891e+01
6.4387101476497025e-02,2.3600508260087105e-01,1.9177585804054068e+01,2.3737517294896250e+01
3.2808865651685942e-01,7.1471504034312785e+00,2.6617301127560747e+01,5.1255181019041004e+01
1.4982189721518060e-01,1.7373840033950493e+01,5.7947279999791959e+01,8.9477547581584645e+01
1.2079074573904804e-01,9.8747747160024169e+00,4.8438450373868804e+01,6.1272373475021261e+01
8.7310634539918330e-02,2.4276510130370603e+01,1.2192965044629899e+02,1.5069923739869594e+02
3.0732848589955283e-02,5.3262823152749189e-02,2.9014153934977220e+01,3.9179531847572242e+01
8.8018728026689044e-02,5.2839850515765727e+00,5.4587338862658747e+01,6.7607473269476372e+01
8.4550540081193171e-02,3.6967262890798231e+00,4.6566815085703219e+01,5.2342922115525909e+01
1.2574204780866682e-01,6.2923634763557077e+00,5.2858505674349495e+01,8.9801429562805794e+01
1.3049478286869297e-02,2.2738735764237690e-02,6.5117607688602092e+01,8.2633432411798495e+01
9.5000852643959077e-02,1.9555248984179271e-01,2.6448938058127684e+01,5.0674704363954426e+01
1.9981065402130925e-02,4.3330854396109640e-02,6.2361236105751196e+01,9.9498905697330926e+01
1.3579738650563861e-01,3.4543372935518896e+01,8.9690266033266170e+01,1.3406005726255890e+02
2.7939468258911704e-01,1.6070754236972874e+01,3.6843660134356405e+01,6.8473868294291094e+01
2.6891572120751599e-02,4.1635400183329993e-02,2.9462216060302879e+01,3.7434171190252798e+01
5.1401177376675627e-02,2.5129521208153503e-02,1.6871827349668134e+01,3.0725961555323693e+01
3.2287006477894384e-02,1.6790149396254372e-01,6.0721446483209100e+01,9.8734651722927595e+01
1.2713050429828068e-01,1.1992653105198046e+00,2.0364289144822596e+01,3.2750682626976186e+01
2.1778609605490507e-01,1.5939653527876572e+00,2.0493577865691663e+01,3.9183032867991912e+01
4.3161645362357941e-02,3.4814775599601888e-02,2.3263438955606670e+01,4.1653643748800825e+01
3.3089446691947022e-01,9.7791252385659675e+00,2.8552487684663436e+01,5.4713385286511325e+01
3.2174797248886430e-02,4.8508457300992840e-02,4.0152439878688583e+01,7.0144788286554459e+01
4.2892061327922885e-02,6.7773420734140555e-02,3.5972370044949749e+01,6.5647162795130853e+01
4.9874320155863017e-02,2.8819499830353063e-01,4.5968625457942167e+01,7.8490848747129121e+01
5.1500970537173993e-02,6.5381034560613815e-01,5.8940768498746216e+01,9.4678552001038469e+01
1.2647375389551477e-01,6.9521490534964492e-01,2.6315851895737048e+01,4.9334224158975005e+01
4.7614565844128098e-02,2.5639277055779713e-01,2.7052999153706846e+01,2.4022882699150500e+01
3.9058804264889287e-02,1.6917075375128824e-02,2.3722183296275709e+01,4.4461537097184952e+01
1.7140851970695394e-02,4.2647615365703571e-02,6.4843462614052299e+01,9.1727177457262556e+01
3.4246726575616442e-02,6.9024950130105900e-02,2.2943653875990194e+01,2.2255341639818155e+01
1.6952816254417868e-01,1.5412510413725644e-01,3.6794246832475275e+00,4.6562594432389073e+00
1.8673145590673151e-01,1.1718111479904818e+00,2.5646050642610202e+01,4.9521787374800617e+01
1.0014466335155948e-01,6.6467728611476018e-01,1.9631921242332499e+01,2.9316589078659028e+01
4.6296292296972019e-01,8.4214100976537676e+00,7.9737017145014626e+00,1.3096137631909080e+01
1.2372169975031745e-02,1.5484484271775852e-02,6.0467904489942050e+01,7.9476062497048957e+01
3.7561127370290398e-01,2.0468927764159616e+01,2.7026591660707254e+01,5.0330733221990002e+01
2.9526894835103284e-01,1.6288075715181911e+01,2.3467768913614073e+01,3.9367284203868373e+01
1.0312574676453745e+00,8.6280315506766101e+00,1.6322294167349483e+00,1.5783932066005677e+00
2.6185080897642476e-01,2.1755269288026163e+01,3.4933131253843143e+01,6.0694464674166433e+01
5.7570413321358177e-02,5.5172334229366210e-02,2.4489971134130943e+01,4.6013451553866290e+01
9.0055150383568289e-02,6.5060920938122746e-01,1.9809021987449526e+01,2.6492050141618225e+01
8.4317307025732632e-02,4.3125477625890379e-01,1.7661305249488048e+01,2.3244836982921029e+01
2.0410302378574524e-01,3.1633208252674228e-01,3.7752151999986454e+00,4.4359487948133749e+00
4.8831506451664959e-02,1.1716295765370512e+01,1.7888824340849655e+02,1.6664028086199394e+02
5.0023798376271211e-01,2.5695432947258418e+01,1.5909749394530859e+01,2.8394796848086685e+01
5.7392124998390559e-01,3.9109418578326157e+01,1.5361127405856458e+01,2.7208133260196934e+01
5.7913465600374400e-02,2.9636072164725186e-01,3.7830600677805556e+01,6.4217097860107330e+01
6.5351171208941281e-02,7.6359201435136734e-02,2.2587639499308963e+01,4.1957193520808147e+01
4.6015541826958509e-02,1.6594925901243660e-01,2.6520262874408456e+01,3.4402051463339994e+01
7.1494204042374013e-02,2.2531043624750939e+01,1.4330791238968112e+02,1.4536281531730319e+02
2.0587923470408104e-01,2.3590558177756140e+00,2.0512805839250547e+01,3.7471088951162884e+01
4.6121441012195524e-01,1.3270001376096134e+01,6.9344622192197578e+00,7.1122708762928379e+00
4.4906821663457067e-02,2.6747980645805917e-02,1.5429727711450553e+01,2.5480981160423216e+01
1.6471051281215357e-01,2.5422039158692311e+01,4.2758800277107945e+01,4.0593907543683471e+01
1.5495969090261855e-01,2.9335958974767551e-01,6.3060061439396558e+00,8.8756022655901354e+00
5.7605651767177302e-01,2.8902896022014417e+01,2.2846703971756906e+01,4.3947243027677949e+01
7.5270740982508272e-02,1.1120675568854397e+00,4.0107479762212819e+01,6.2095370019214080e+01
4.6499918107606619e-02,4.0926723817161675e-01,5.0271678731388064e+01,7.7915930849420320e+01
4.5187441242866958e-02,8.3754122475234116e-01,5.5775188569074174e+01,5.9455610143355884e+01
9.2577733778909613e-02,3.9872596843534269e-01,3.3454784529516957e+01,6.2880278959867184e+01
1.7357056187965650e-01,7.4172376821599082e+00,2.6346388961095577e+01,3.7178356470301686e+01
4.1086004856449962e-02,4.1578838781026368e-02,1.4699401868331261e+01,1.6823263789611392e+01
1.2291056955149716e-02,1.6536862257054075e-01,1.8049125134819906e+02,2.0317011034521215e+02
5.0169788188847271e-02,1.7439030948488539e+00,6.6585868755014232e+01,6.1662038775533915e+01
4.0305161823141603e-02,6.7679444967551169e-02,3.3501410786837376e+01,5.8736535178513314e+01
7.7554141735922219e-02,1.1744830293370523e+01,9.9665447739987911e+01,1.2214267658504602e+02
2.0471221179982266e-01,3.6620040414136215e+00,2.1681299028207558e+01,3.8024534980420320e+01
1.8580751886508248e-01,2.7866060141605633e+01,4.2795316851771126e+01,5.2747456222522608e+01
4.9913706038247185e-02,2.7629416345789632e+00,1.0460813851149540e+02,1.4423153611734045e+02
4.1972701597173673e-01,9.8425126734320685e+00,2.0272390913734519e+01,3.8842204684884997e+01
5.1653740054623132e-01,3.9634534607466869e+00,3.3664330259071278e+00,3.8911714823787031e+00
1.8102735827154978e-02,2.0014050147161403e-02,5.2093992602160625e+01,8.6130751572088414e+01
5.7489219971688724e-02,7.6139054175628020e+00,1.2475232218005063e+02,1.4514724339528314e+02
1.9002500287925791e-01,9.8505794227794286e-01,9.4287096670716828e+00,1.4561241109309774e+01
